Fecha|NúmeroTicket|Codigo|Cantidad|Precio
5/10/2022|93303|42|5|83.1100006103516
5/10/2022|93303|85|2|80.4300003051758
5/10/2022|93303|654|5|47.4900016784668
5/10/2022|93303|177|2|64.4899978637695
5/10/2022|93303|435|5|62.4199981689453
5/10/2022|93303|976|6|12.6499996185303
5/10/2022|93303|712|3|69.1399993896484
5/10/2022|93303|367|1|83.7200012207031
28/9/2022|22463|140|8|96.0999984741211
28/9/2022|22463|357|6|17.8700008392334
14/3/2022|66451|316|6|93.7600021362305
14/3/2022|66451|515|3|18.3899993896484
14/3/2022|66451|849|6|59.9700012207031
14/3/2022|66451|798|9|40.8600006103516
14/3/2022|66451|348|6|70.1500015258789
14/3/2022|66451|104|2|46.8899993896484
14/3/2022|66451|626|4|7.5
14/3/2022|66451|842|9|75.6500015258789
14/3/2022|66451|320|9|14.75
29/12/2022|91208|417|6|85.5400009155273
29/12/2022|91208|888|8|70.7300033569336
29/12/2022|91208|757|5|63.9900016784668
29/12/2022|91208|65|4|56.560001373291
29/12/2022|91208|601|6|24.3299999237061
29/12/2022|91208|535|6|65.7900009155273
17/5/2023|64577|329|7|7.34999990463257
17/5/2023|64577|814|10|76.4800033569336
17/5/2023|64577|392|3|96.6999969482422
28/9/2023|52527|687|2|75.4599990844727
28/9/2023|52527|813|4|59.1399993896484
17/1/2022|88954|102|7|4.3600001335144
17/1/2022|88954|310|1|78.75
17/1/2022|88954|579|4|21.2099990844727
17/1/2022|88954|268|2|81.2399978637695
17/1/2022|88954|115|5|94.8499984741211
17/1/2022|88954|715|3|30.5
13/8/2022|71444|992|2|61.0099983215332
13/8/2022|71444|996|9|38.1300010681152
13/8/2022|71444|192|6|12.8199996948242
13/8/2022|71444|891|9|15.9700002670288
28/4/2022|26028|320|1|54.8199996948242
28/4/2022|26028|471|4|75.1399993896484
28/4/2022|26028|24|4|59.8300018310547
28/4/2022|26028|454|1|56.6300010681152
28/4/2022|26028|245|5|91.8099975585938
28/4/2022|26028|647|6|57.5699996948242
28/4/2022|26028|69|6|14.8199996948242
28/4/2022|26028|988|2|71.0999984741211
1/2/2023|31516|353|8|39.4000015258789
23/1/2022|58327|792|3|34.7099990844727
23/1/2022|58327|72|3|48.7599983215332
23/1/2022|58327|178|2|12.539999961853
23/1/2022|58327|74|10|79.6100006103516
23/1/2022|58327|264|7|46.6399993896484
23/1/2022|58327|41|1|36.0400009155273
23/1/2022|58327|341|10|79.8899993896484
23/1/2022|58327|317|3|92
9/1/2023|98846|464|1|62.6399993896484
9/1/2023|98846|614|4|78.870002746582
9/1/2023|98846|8|6|30.0400009155273
9/1/2023|98846|778|8|21.1700000762939
9/1/2023|98846|408|5|2.11999988555908
9/1/2023|98846|491|3|29.7600002288818
1/10/2022|41215|977|7|73.9899978637695
1/10/2022|41215|675|3|7.42999982833862
1/10/2022|41215|612|3|9.22999954223633
1/10/2022|41215|611|3|93.5800018310547
1/10/2022|41215|3|1|2.45000004768372
1/10/2022|41215|39|1|40.5900001525879
1/10/2022|41215|436|8|48.7200012207031
1/10/2022|41215|2|3|63.0699996948242
4/3/2022|23216|725|4|27.3999996185303
4/3/2022|23216|159|1|57.8899993896484
4/3/2022|23216|766|10|55.5400009155273
4/3/2022|23216|618|5|37.310001373291
18/10/2023|23253|889|5|73.0500030517578
18/10/2023|23253|546|2|21.5599994659424
18/10/2023|23253|841|2|90.9599990844727
18/10/2023|23253|896|5|87.1600036621094
7/12/2022|16037|996|9|9.03999996185303
7/12/2022|16037|2|7|61.6300010681152
7/12/2022|16037|965|5|72.75
7/12/2022|16037|141|5|65.5999984741211
29/9/2023|67233|851|9|43.8899993896484
27/4/2023|31630|481|8|34.8600006103516
27/4/2023|31630|965|5|5.01000022888184
27/4/2023|31630|740|7|50.3800010681152
16/1/2022|31214|560|5|65.7699966430664
16/1/2022|31214|818|6|0.829999983310699
16/1/2022|31214|926|10|22.7399997711182
16/1/2022|31214|74|8|86.0199966430664
16/1/2022|31214|369|10|29.5
16/1/2022|31214|977|3|2.17000007629395
16/1/2022|31214|116|3|67.5500030517578
16/1/2022|31214|722|1|61.8199996948242
8/8/2022|18347|29|9|76.5800018310547
8/8/2022|18347|266|1|17.2900009155273
8/8/2022|18347|478|6|5.88000011444092
8/8/2022|18347|30|7|75.0299987792969
5/2/2022|52864|623|4|16.2399997711182
5/2/2022|52864|701|2|3.84999990463257
13/12/2022|78853|97|10|34.4199981689453
13/12/2022|78853|25|5|31.4200000762939
13/12/2022|78853|799|4|27.0499992370605
23/11/2023|63158|549|10|74.1399993896484
23/11/2023|63158|451|8|88.5699996948242
23/11/2023|63158|463|9|62.1100006103516
23/11/2023|63158|180|7|4.46000003814697
23/11/2023|63158|239|2|58.8699989318848
23/11/2023|63158|811|3|33.0400009155273
23/11/2023|63158|151|7|65.6999969482422
23/11/2023|63158|506|10|68.620002746582
23/11/2023|63158|421|2|55.4900016784668
12/1/2023|99736|819|8|44.1699981689453
12/1/2023|99736|17|10|10.3900003433228
4/8/2023|60803|182|3|4.11999988555908
4/8/2023|60803|911|6|58.2999992370605
4/8/2023|60803|57|1|95.4800033569336
4/8/2023|60803|959|1|51.1199989318848
4/8/2023|60803|362|5|18.0400009155273
4/8/2023|60803|590|9|52.9099998474121
4/8/2023|60803|537|1|19.3999996185303
24/2/2022|61638|153|2|90.7300033569336
24/2/2022|61638|224|2|11.6300001144409
24/2/2022|61638|857|6|30.8700008392334
24/2/2022|61638|170|3|8.85000038146973
24/2/2022|61638|845|6|54.7599983215332
24/2/2022|61638|117|9|36.5299987792969
14/7/2023|16888|657|1|69.2799987792969
14/7/2023|16888|690|4|52.9599990844727
14/7/2023|16888|499|1|52.7999992370605
14/7/2023|16888|343|1|93.0899963378906
14/7/2023|16888|703|7|84.2799987792969
14/7/2023|16888|454|8|74.3199996948242
14/7/2023|16888|755|7|38.5200004577637
14/7/2023|16888|552|5|68.3399963378906
14/7/2023|16888|594|1|11.6300001144409
10/9/2023|28987|912|2|79.2300033569336
10/9/2023|28987|282|3|2.00999999046326
2/5/2022|40962|395|1|64.1500015258789
2/5/2022|40962|374|3|47.7099990844727
2/5/2022|40962|956|8|35.5099983215332
2/5/2022|40962|56|9|35.3899993896484
2/5/2022|40962|91|8|15.0299997329712
2/5/2022|40962|904|8|8.61999988555908
2/5/2022|40962|270|2|29.0799999237061
2/5/2022|40962|525|2|49.7999992370605
2/5/2022|40962|582|5|0.769999980926514
2/5/2022|40962|860|10|48.2200012207031
2/10/2023|87480|106|8|71.9400024414063
2/10/2023|87480|153|7|55.4000015258789
2/10/2023|87480|681|3|29.0300006866455
2/10/2023|87480|231|4|47.2799987792969
2/10/2023|87480|815|10|40.1699981689453
2/10/2023|87480|129|9|99.7600021362305
2/10/2023|87480|616|6|69.5100021362305
6/8/2022|92494|696|5|85.5100021362305
6/8/2022|92494|178|10|52.4500007629395
6/8/2022|92494|715|7|48.7999992370605
6/8/2022|92494|915|4|81.1800003051758
6/8/2022|92494|424|3|48.8400001525879
6/8/2022|92494|854|4|65.75
6/8/2022|92494|58|6|36.3300018310547
6/8/2022|92494|352|9|29.1200008392334
6/8/2022|92494|169|2|23.1100006103516
6/8/2022|92494|397|10|86.5899963378906
15/5/2022|31935|403|3|56.9099998474121
15/5/2022|31935|703|8|20.4799995422363
15/5/2022|31935|777|1|42.4500007629395
15/5/2022|31935|121|2|18.7399997711182
15/5/2022|31935|471|8|12.9899997711182
11/2/2023|78370|994|7|52.3199996948242
11/2/2023|78370|772|4|21.3700008392334
11/2/2023|78370|602|6|52.1500015258789
11/2/2023|78370|645|8|7.57999992370605
11/2/2023|78370|623|9|62.6300010681152
11/2/2023|78370|752|9|82.129997253418
11/2/2023|78370|159|9|33.9300003051758
18/3/2023|18307|609|7|8.18000030517578
18/3/2023|18307|568|10|42.4500007629395
18/3/2023|18307|747|7|46.1399993896484
18/3/2023|18307|380|4|20.4500007629395
18/3/2023|18307|319|10|98.0999984741211
18/3/2023|18307|416|10|37.189998626709
18/3/2023|18307|379|1|53.2099990844727
18/3/2023|18307|682|10|42.4900016784668
24/5/2023|84938|165|4|99.4000015258789
24/5/2023|84938|904|4|69.6999969482422
24/5/2023|84938|683|1|77.1999969482422
18/9/2022|54556|593|2|89.9300003051758
26/7/2023|70404|435|6|52.6699981689453
26/7/2023|70404|710|9|44.7599983215332
26/7/2023|70404|866|9|52.1599998474121
26/7/2023|70404|463|4|55.189998626709
26/7/2023|70404|467|4|53.75
26/7/2023|70404|986|3|97.5400009155273
12/12/2023|34988|655|1|14.7200002670288
12/12/2023|34988|146|8|14.1899995803833
12/12/2023|34988|237|3|12.8800001144409
12/12/2023|34988|234|6|80.9300003051758
12/12/2023|34988|645|8|86.5699996948242
12/12/2023|34988|286|4|33.8499984741211
12/12/2023|34988|327|6|50.4900016784668
12/12/2023|34988|483|3|89.0199966430664
12/12/2023|34988|525|9|12.3299999237061
12/12/2023|34988|4|7|20.9200000762939
13/3/2023|87871|603|4|36.2599983215332
13/3/2023|87871|999|7|49.3199996948242
13/3/2023|87871|834|9|59.0499992370605
13/3/2023|87871|258|6|96.6600036621094
13/3/2023|87871|735|6|73.9400024414063
1/12/2023|60167|85|5|99.5899963378906
1/12/2023|60167|999|7|72.7900009155273
6/3/2022|61180|901|3|80.5
6/3/2022|61180|448|4|78.7200012207031
6/3/2022|61180|223|4|53.189998626709
6/3/2022|61180|576|1|33.689998626709
6/3/2022|61180|606|4|28.8799991607666
6/3/2022|61180|859|9|59.7099990844727
6/3/2022|61180|495|6|86.3399963378906
6/3/2022|61180|495|4|80.3099975585938
6/3/2022|61180|55|10|18.7399997711182
30/5/2022|64282|866|2|76.2900009155273
28/8/2022|15771|601|4|12.5699996948242
27/10/2022|71416|163|7|93.5899963378906
27/10/2022|71416|9|4|71.6600036621094
27/10/2022|71416|995|4|54.2200012207031
27/10/2022|71416|417|2|37.9799995422363
27/10/2022|71416|538|2|11.2200002670288
16/5/2023|34602|52|9|67.3099975585938
19/2/2023|37643|266|6|65.5699996948242
19/2/2023|37643|506|7|94.8399963378906
19/2/2023|37643|580|1|78.6900024414063
19/2/2023|37643|146|9|65.3600006103516
19/2/2023|37643|790|4|42.310001373291
19/2/2023|37643|793|1|14.1300001144409
19/2/2023|37643|546|1|66.870002746582
19/2/2023|37643|373|7|16.1800003051758
13/2/2022|11789|645|1|1.96000003814697
13/2/2022|11789|501|9|35.4599990844727
13/2/2022|11789|688|7|62.7900009155273
13/2/2022|11789|878|2|42.939998626709
13/2/2022|11789|228|8|1.99000000953674
13/2/2022|11789|249|4|11.6099996566772
13/2/2022|11789|910|2|3.57999992370605
13/2/2022|11789|96|5|8.22999954223633
13/2/2022|11789|851|6|15.4200000762939
8/5/2023|79567|82|7|68.6999969482422
8/5/2023|79567|261|8|25.5699996948242
8/5/2023|79567|699|9|80.6399993896484
8/5/2023|79567|405|9|78.4100036621094
8/5/2023|79567|839|3|12.2200002670288
8/5/2023|79567|115|2|91.3099975585938
8/5/2023|79567|816|10|77.9400024414063
26/6/2023|31875|8|6|29.3299999237061
26/6/2023|31875|100|4|91.7099990844727
26/6/2023|31875|342|8|59.2099990844727
26/6/2023|31875|834|9|70.75
26/6/2023|31875|473|4|98.5100021362305
26/6/2023|31875|153|8|63.9300003051758
26/6/2023|31875|995|8|2.5699999332428
26/6/2023|31875|84|2|56.1399993896484
25/5/2023|35521|759|2|81.9300003051758
25/5/2023|35521|809|10|92.1399993896484
25/5/2023|35521|438|3|68.6600036621094
25/5/2023|35521|15|6|51.6500015258789
25/5/2023|35521|240|2|67.4499969482422
28/6/2022|20027|297|4|56.4700012207031
28/6/2022|20027|372|3|38.7700004577637
28/6/2022|20027|307|5|25.8799991607666
7/10/2023|78995|694|9|78.7300033569336
7/10/2023|78995|57|2|43.6699981689453
7/10/2023|78995|856|8|7.28000020980835
12/8/2023|68744|212|9|29.1000003814697
12/8/2023|68744|872|2|69.129997253418
12/8/2023|68744|15|7|92.2600021362305
12/8/2023|68744|400|1|65.4400024414063
12/8/2023|68744|158|5|84.120002746582
17/3/2022|17439|438|9|2.92000007629395
17/3/2022|17439|373|4|84.1500015258789
17/3/2022|17439|986|4|76.6999969482422
17/3/2022|17439|26|9|17.2900009155273
17/3/2022|17439|856|9|38.8199996948242
17/3/2022|17439|906|2|91.2600021362305
17/3/2022|17439|965|9|94.5299987792969
17/3/2022|17439|969|8|46.4700012207031
5/10/2022|88468|790|9|43.8199996948242
5/10/2022|88468|105|6|3.52999997138977
5/10/2022|88468|217|7|18.5599994659424
5/10/2022|88468|8|6|62.4000015258789
5/10/2023|99969|327|5|96.2600021362305
5/10/2023|99969|479|9|65.370002746582
5/10/2023|99969|2|2|9.82999992370605
5/10/2023|99969|688|9|35.4700012207031
5/10/2023|99969|884|5|65.3899993896484
21/11/2022|52048|352|10|48.8899993896484
21/11/2022|52048|412|1|49.689998626709
26/8/2023|13068|768|7|39.3499984741211
23/3/2023|20731|619|1|44.0099983215332
23/3/2023|20731|964|1|19.6700000762939
23/3/2023|20731|941|10|10.6999998092651
23/3/2023|20731|971|6|23.2299995422363
23/3/2023|20731|386|6|89.629997253418
23/3/2023|20731|956|2|1.57000005245209
23/3/2023|20731|884|9|4.5
23/3/2023|20731|474|2|25.2999992370605
23/3/2023|20731|399|7|74.6600036621094
23/5/2023|83358|442|5|11.2299995422363
23/5/2023|83358|651|5|99.4400024414063
23/5/2023|83358|186|4|33.7900009155273
23/5/2023|83358|539|9|10.5299997329712
23/5/2023|83358|264|6|79.7099990844727
23/5/2023|83358|766|8|84.3600006103516
23/5/2023|83358|607|10|2.97000002861023
23/5/2023|83358|237|7|42.7400016784668
3/4/2022|92260|382|4|30.5900001525879
3/4/2022|92260|586|5|99.1100006103516
3/4/2022|92260|307|8|21.5300006866455
3/4/2022|92260|234|6|16.7000007629395
3/4/2022|92260|649|3|11.4200000762939
3/4/2022|92260|93|10|24.7700004577637
3/4/2022|92260|855|5|84.0999984741211
3/4/2022|92260|945|6|4
3/4/2022|92260|857|4|58.8300018310547
28/11/2023|44220|365|3|53.689998626709
28/11/2023|44220|513|6|49.9900016784668
28/11/2023|44220|230|3|24.4200000762939
28/11/2023|44220|469|5|6.23999977111816
28/11/2023|44220|624|7|62.9900016784668
28/11/2023|44220|259|5|2.77999997138977
28/11/2023|44220|973|2|65.3499984741211
28/11/2023|44220|877|1|87.5699996948242
28/11/2023|44220|892|9|2.64000010490417
28/11/2023|44220|711|4|46.9099998474121
7/5/2022|61167|612|1|33.8499984741211
7/5/2022|61167|326|3|94.5899963378906
7/5/2022|61167|223|8|20.5300006866455
7/5/2022|61167|328|9|20.4300003051758
7/5/2022|61167|399|1|21.1700000762939
7/5/2022|61167|649|7|90.6100006103516
6/8/2023|84312|179|10|0.170000001788139
6/8/2023|84312|168|4|64.379997253418
6/8/2023|84312|73|9|95.6500015258789
6/8/2023|84312|344|5|55.0699996948242
6/8/2023|84312|724|3|33.3699989318848
6/8/2023|84312|786|2|96.8199996948242
5/4/2022|52466|749|4|65.0400009155273
5/4/2022|52466|527|8|69.0899963378906
16/2/2023|14010|803|9|34.4799995422363
16/2/2023|14010|772|1|12
16/2/2023|14010|667|5|2.58999991416931
16/2/2023|14010|893|1|8.03999996185303
16/2/2023|14010|778|10|5.26000022888184
16/2/2023|14010|761|8|34.9799995422363
16/2/2023|14010|531|10|36.2400016784668
16/2/2023|14010|920|10|12.9300003051758
3/6/2022|80558|793|10|54.75
3/6/2022|80558|865|3|65.5100021362305
3/6/2022|80558|91|10|93.6500015258789
3/6/2022|80558|60|6|59.2000007629395
3/6/2022|80558|32|5|66.0100021362305
3/6/2022|80558|65|2|89.8499984741211
3/6/2022|80558|732|5|46.0900001525879
3/6/2022|80558|111|5|56.5
3/6/2022|80558|338|10|54.560001373291
25/8/2023|75665|765|8|87.7699966430664
25/8/2023|75665|389|4|6.65000009536743
25/8/2023|75665|125|2|39.5299987792969
25/8/2023|75665|454|4|82.2300033569336
25/8/2023|75665|189|10|12.4399995803833
18/8/2023|28598|476|10|40.5
18/8/2023|28598|877|10|17.6299991607666
18/8/2023|28598|818|8|69.8499984741211
18/8/2023|28598|916|5|52.6300010681152
18/8/2023|28598|493|2|69.7399978637695
18/8/2023|28598|978|8|79.7200012207031
18/8/2023|28598|263|9|70.3499984741211
18/8/2023|28598|324|2|38.4000015258789
18/8/2023|28598|917|2|49.4099998474121
2/11/2023|66072|167|10|14.6400003433228
2/11/2023|66072|368|2|28.7399997711182
2/11/2023|66072|979|1|53.6800003051758
17/9/2023|42959|691|9|48.4599990844727
17/9/2023|42959|40|2|95.4199981689453
22/6/2023|56146|491|5|70.5800018310547
22/6/2023|56146|246|1|42.2200012207031
22/6/2023|56146|553|3|43.1300010681152
22/6/2023|56146|316|1|21.1700000762939
22/6/2023|56146|307|3|25.7800006866455
22/6/2023|56146|477|2|95.7600021362305
22/6/2023|56146|765|8|82.8899993896484
22/6/2023|56146|756|5|22.7000007629395
12/12/2023|73162|502|1|67.9700012207031
12/12/2023|73162|853|10|30.5200004577637
12/12/2023|73162|630|6|84.8499984741211
12/12/2023|73162|936|2|27.3899993896484
6/10/2023|45096|233|9|30.0599994659424
6/10/2023|45096|277|10|49.8699989318848
6/10/2023|45096|686|2|30.2199993133545
6/10/2023|45096|901|8|52.5699996948242
2/7/2023|75818|935|9|90.1999969482422
15/2/2023|41074|465|10|95.370002746582
15/2/2023|41074|9|9|17.7299995422363
15/2/2023|41074|350|2|25.6100006103516
15/2/2023|41074|572|5|79.0400009155273
15/2/2023|41074|422|4|52.0299987792969
8/3/2023|30615|637|3|65.4700012207031
8/3/2023|30615|80|3|50.7900009155273
8/3/2023|30615|502|2|97.1900024414063
8/3/2023|30615|985|10|28.2800006866455
8/3/2023|30615|388|3|75.8499984741211
8/3/2023|30615|694|6|27.4300003051758
8/3/2023|30615|561|9|67.6800003051758
8/3/2023|30615|465|9|26.3099994659424
8/3/2023|30615|32|9|71.7600021362305
8/3/2023|30615|637|8|59.9799995422363
25/3/2022|60944|881|7|95.6399993896484
25/3/2022|60944|446|7|34.3199996948242
25/3/2022|60944|88|1|14.3999996185303
25/3/2022|60944|829|6|96.1399993896484
25/3/2022|60944|135|3|34.1100006103516
25/3/2022|60944|808|9|52.9599990844727
25/3/2022|60944|968|5|32.5400009155273
30/7/2022|54101|745|5|55.310001373291
11/8/2023|74516|994|7|18.0400009155273
11/8/2023|74516|254|7|79.3600006103516
11/8/2023|74516|14|10|36.939998626709
11/8/2023|74516|543|3|85.7699966430664
11/8/2023|74516|975|4|47.3199996948242
11/8/2023|74516|371|9|34.3800010681152
11/8/2023|74516|454|4|94.3499984741211
11/8/2023|74516|39|6|49.9900016784668
11/8/2023|74516|356|8|5.48000001907349
11/8/2023|74516|877|7|54.5800018310547
12/9/2022|50921|203|3|29.7299995422363
12/9/2022|50921|16|3|47.25
12/9/2022|50921|71|10|43.5099983215332
12/9/2022|50921|212|1|1.38999998569489
12/9/2022|50921|386|9|63.7299995422363
12/9/2022|50921|318|4|82.9300003051758
12/9/2022|50921|256|9|4.3899998664856
12/9/2022|50921|890|5|80.5999984741211
16/6/2023|68382|401|10|89.3099975585938
16/6/2023|68382|719|5|44.8699989318848
16/6/2023|68382|52|7|16.6100006103516
16/6/2023|68382|376|9|98.8000030517578
16/6/2023|68382|730|9|45.6500015258789
16/6/2023|68382|966|9|6.65999984741211
16/6/2023|68382|328|5|89.2900009155273
16/6/2023|68382|130|8|3.21000003814697
19/1/2023|90341|208|3|20.25
19/1/2023|90341|336|2|81.75
19/1/2023|90341|765|9|77.9800033569336
19/1/2023|90341|645|1|27.9500007629395
19/1/2023|90341|95|3|84.5800018310547
19/1/2023|90341|856|1|28.75
19/1/2023|90341|786|2|15.8500003814697
19/1/2023|90341|209|4|98.0599975585938
19/1/2023|90341|699|7|71.75
19/1/2023|90341|251|2|90.1399993896484
27/4/2023|95691|818|7|53.2400016784668
27/4/2023|95691|749|7|56.6699981689453
27/4/2023|95691|139|4|49.310001373291
27/4/2023|95691|147|9|5.82999992370605
7/6/2022|56508|117|4|71.7799987792969
7/6/2022|56508|315|10|36.6300010681152
7/6/2022|56508|476|8|49
7/6/2022|56508|207|5|83.9700012207031
7/6/2022|56508|548|8|86.7300033569336
7/6/2022|56508|922|9|77.879997253418
7/6/2022|56508|635|7|96.75
7/6/2022|56508|941|9|10.6700000762939
7/6/2022|56508|652|4|13.0699996948242
7/6/2022|56508|873|2|67.6800003051758
21/10/2022|56333|474|10|71.6399993896484
21/10/2022|56333|129|7|33.9099998474121
21/10/2022|56333|526|4|67.9300003051758
14/7/2022|15614|56|7|10.289999961853
14/7/2022|15614|262|9|58.6399993896484
14/7/2022|15614|600|4|31.2700004577637
14/7/2022|15614|390|6|15.460000038147
14/7/2022|15614|483|2|6.84000015258789
14/7/2022|15614|644|10|2.63000011444092
14/7/2022|15614|351|1|49.4799995422363
14/7/2022|15614|132|5|39.7900009155273
14/7/2022|15614|391|9|89.25
14/7/2022|15614|168|6|91.8600006103516
26/6/2023|99464|60|8|80.75
26/6/2023|99464|803|8|69.1900024414063
26/6/2023|99464|259|9|92.6699981689453
1/4/2023|43699|936|10|53.1399993896484
1/4/2023|43699|928|3|2.96000003814697
1/4/2023|43699|358|5|66.3899993896484
1/4/2023|43699|888|1|55.8899993896484
1/4/2023|43699|627|5|41.0299987792969
1/4/2023|43699|205|6|77.4100036621094
1/4/2023|43699|658|3|49.0800018310547
1/4/2023|43699|654|2|90.0400009155273
27/7/2022|51320|602|9|20.9099998474121
27/7/2022|51320|86|8|56.189998626709
27/7/2022|51320|938|7|70.7300033569336
27/7/2022|51320|833|7|23.8099994659424
27/7/2022|51320|162|3|39.2599983215332
27/7/2022|51320|539|4|12.25
27/7/2022|51320|823|10|41.9099998474121
27/7/2022|51320|76|2|87.6900024414063
27/7/2022|51320|801|10|76.6399993896484
17/4/2022|43277|130|6|25.7299995422363
20/3/2022|60297|352|8|1.55999994277954
20/3/2022|60297|118|5|67.870002746582
2/10/2023|63373|51|10|16.9799995422363
2/10/2023|63373|866|10|17.7700004577637
2/10/2023|63373|496|6|79.0899963378906
2/10/2023|63373|279|6|26.7099990844727
2/10/2023|63373|330|3|5.88000011444092
2/10/2023|63373|155|9|0.200000002980232
2/10/2023|63373|624|8|96.9499969482422
2/10/2023|63373|257|1|40.2299995422363
14/9/2022|13617|592|7|55.9500007629395
14/9/2022|13617|514|3|11.6999998092651
14/9/2022|13617|525|10|81.0299987792969
14/9/2022|13617|808|3|49.2000007629395
1/11/2022|23898|802|7|25.8099994659424
1/11/2022|23898|181|3|88.9300003051758
24/3/2023|63125|726|2|16.9200000762939
24/3/2023|63125|738|9|58.6199989318848
14/3/2023|85559|297|10|3.10999989509583
14/3/2023|85559|638|3|95.379997253418
14/3/2023|85559|415|8|76.0699996948242
14/3/2023|85559|313|3|83.0899963378906
14/3/2023|85559|639|3|40.6500015258789
27/5/2023|52243|253|3|45.3699989318848
27/5/2023|52243|522|3|87.0199966430664
27/5/2023|52243|243|10|84.1500015258789
27/5/2023|52243|95|5|59.0099983215332
27/5/2023|52243|738|4|14.6800003051758
27/5/2023|52243|677|5|65.25
27/5/2023|52243|12|6|6.80000019073486
27/5/2023|52243|976|9|80.4899978637695
27/5/2023|52243|403|9|17.8099994659424
27/5/2023|52243|697|1|11.2399997711182
5/10/2022|75709|717|6|93.1500015258789
5/10/2022|75709|64|2|3.90000009536743
30/5/2023|88947|928|10|98.9199981689453
12/3/2023|86691|302|10|92.0999984741211
12/3/2023|86691|819|1|33.9300003051758
12/3/2023|86691|986|5|82.8899993896484
12/3/2023|86691|901|8|29.0200004577637
12/3/2023|86691|201|9|51.2900009155273
12/3/2023|86691|595|2|46.4500007629395
12/11/2022|54736|659|9|95.5800018310547
12/11/2022|54736|329|8|4.71999979019165
12/11/2022|54736|173|6|20.2600002288818
12/11/2022|54736|877|6|72.7600021362305
6/10/2023|77150|974|3|59.7299995422363
6/10/2023|77150|89|2|63.3699989318848
6/10/2023|77150|219|5|13.2700004577637
6/10/2023|77150|408|2|48.6800003051758
6/10/2023|77150|627|4|62.4500007629395
6/10/2023|77150|368|9|37
6/10/2023|77150|409|3|34.0999984741211
6/10/2023|77150|555|10|26.0499992370605
6/10/2023|77150|720|2|77.4300003051758
7/10/2023|72575|482|1|68.6100006103516
12/11/2023|15954|607|4|92.3899993896484
12/11/2023|15954|843|8|2.44000005722046
12/11/2023|15954|231|6|22.5200004577637
12/11/2023|15954|333|8|94.9199981689453
12/11/2023|15954|797|6|47.8800010681152
12/11/2023|15954|332|5|43.75
12/11/2023|15954|68|5|16.1299991607666
12/11/2023|15954|54|4|96.5699996948242
4/5/2023|49790|365|8|36.4599990844727
4/5/2023|49790|132|4|51.4599990844727
4/5/2023|49790|287|4|80.9400024414063
4/5/2023|49790|73|3|59.9000015258789
4/5/2023|49790|991|8|34.4599990844727
4/5/2023|49790|649|6|4.44000005722046
4/5/2023|49790|743|3|53.7400016784668
4/5/2023|49790|576|6|78.870002746582
4/5/2023|49790|530|9|10.4899997711182
4/5/2023|49790|541|10|42.1399993896484
27/6/2023|39733|435|6|97.620002746582
27/6/2023|39733|245|8|54.6100006103516
27/6/2023|39733|286|6|64.9199981689453
27/6/2023|39733|959|5|48.1199989318848
27/6/2023|39733|213|5|41.1699981689453
27/6/2023|39733|261|9|97.5500030517578
27/6/2023|39733|27|7|73.629997253418
17/12/2023|61965|286|6|90.4899978637695
17/12/2023|61965|743|1|59.2299995422363
17/12/2023|61965|931|4|61.7900009155273
17/12/2023|61965|480|3|96.0500030517578
17/12/2023|61965|826|4|87.2099990844727
8/3/2022|37855|801|3|32.7900009155273
8/3/2022|37855|846|10|52.3699989318848
8/3/2022|37855|42|5|63.2700004577637
7/9/2022|74166|929|9|42.060001373291
7/9/2022|74166|540|10|77.9499969482422
7/9/2022|74166|654|5|95.6399993896484
13/4/2023|77964|214|4|64.2900009155273
13/4/2023|77964|157|9|12.7600002288818
14/1/2023|67209|463|2|24.8299999237061
14/1/2023|67209|513|10|85.5800018310547
14/1/2023|67209|322|7|88.3099975585938
14/1/2023|67209|198|3|65.4499969482422
14/1/2023|67209|506|1|40.2000007629395
14/1/2023|67209|257|4|20.6299991607666
14/1/2023|67209|235|6|63.5
14/1/2023|67209|18|3|24.1100006103516
14/1/2023|67209|875|9|28.6800003051758
17/12/2022|37640|466|9|85.6600036621094
17/12/2022|37640|729|7|65.9199981689453
17/12/2022|37640|797|8|90.5400009155273
17/12/2022|37640|64|3|12.1099996566772
17/12/2022|37640|6|4|76.4100036621094
17/12/2022|37640|652|1|88.25
14/9/2023|92060|828|2|45.7200012207031
21/5/2022|60491|781|9|86.6399993896484
21/5/2022|60491|693|6|92.3300018310547
21/5/2022|60491|407|6|56.8400001525879
21/5/2022|60491|101|1|12.3900003433228
21/5/2022|60491|17|6|84.4499969482422
1/8/2022|20358|980|10|36.0800018310547
1/8/2022|20358|654|10|95.879997253418
1/8/2022|20358|654|4|87.5400009155273
1/8/2022|20358|585|2|77.9199981689453
8/10/2023|27934|354|10|71.370002746582
8/10/2023|27934|110|3|64.0100021362305
8/10/2023|27934|103|2|89.4499969482422
8/10/2023|27934|559|3|37.1399993896484
2/4/2022|76637|914|1|48.8300018310547
2/4/2022|76637|694|7|31.2700004577637
2/4/2022|76637|996|2|17.6000003814697
2/4/2022|76637|302|2|42.3800010681152
2/4/2022|76637|941|10|73.5699996948242
2/4/2022|76637|72|7|57.4700012207031
2/4/2022|76637|754|10|42.7999992370605
2/4/2022|76637|273|6|58.2000007629395
2/4/2022|76637|893|10|21.0599994659424
2/4/2022|76637|568|10|37.8600006103516
16/11/2022|54146|683|7|53.4900016784668
16/11/2022|54146|38|4|5.07999992370605
